text,intent,source
would you please take both hearing aids off mute,device.volume.unmute,fine_tuned_test_predictions.csv
let's turn my hearing devices back on,device.volume.unmute,fine_tuned_test_predictions.csv
i'm trying to get the sound working again on both hearing aids,device.volume.unmute,fine_tuned_test_predictions.csv
please turn the volume back on for both hearing aids,device.volume.unmute,fine_tuned_test_predictions.csv
go ahead and switch the sound back on for my hearing aid,device.volume.unmute,fine_tuned_test_predictions.csv
please restore the audio,device.volume.unmute,v4_contextual_paraphrase
i'd like you to get the sound working again on the hearing aids,device.volume.unmute,fine_tuned_test_predictions.csv
unmute it,device.volume.unmute,v4_short_commands
i need you to turn the sound back on for my hearing devices,device.volume.unmute,fine_tuned_test_predictions.csv
hey can you unmute my hearing devices,device.volume.unmute,fine_tuned_test_predictions.csv
i need to undo the mute on the right aid,device.volume.unmute,fine_tuned_test_predictions.csv
please turn my left hearing aid back on,device.volume.unmute,fine_tuned_test_predictions.csv
could you take both my aids off mute,device.volume.unmute,fine_tuned_test_predictions.csv
could you please unmute my right hearing aid,device.volume.unmute,fine_tuned_test_predictions.csv
where is my smartphone in the living room,find.phone.locate,fine_tuned_test_predictions.csv
can you find my android,find.phone.locate,fine_tuned_test_predictions.csv
hey can you i can't find my mobile in the kitchen,find.phone.locate,fine_tuned_test_predictions.csv
track down my cellphone in this room,find.phone.locate,fine_tuned_test_predictions.csv
hey can you help me find my mobile phone at home,find.phone.locate,fine_tuned_test_predictions.csv
"hey, help me locate my handset in the kitchen",find.phone.locate,fine_tuned_test_predictions.csv
hey can you where did i leave my iphone somewhere,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, can you find my telephone at home",find.phone.locate,fine_tuned_test_predictions.csv
track my cell phone around here,find.phone.locate,fine_tuned_test_predictions.csv
could you track down my phone in this room,find.phone.locate,fine_tuned_test_predictions.csv
can you find my telephone around here,find.phone.locate,fine_tuned_test_predictions.csv
my mobile phone is missing in the kitchen,find.phone.locate,fine_tuned_test_predictions.csv
"i need help, can you find my mobile phone nearby",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, where's my smartphone around here",find.phone.locate,fine_tuned_test_predictions.csv
help me locate my mobile in the house,find.phone.locate,fine_tuned_test_predictions.csv
hey can you search for my mobile in the living room,find.phone.locate,fine_tuned_test_predictions.csv
"hey, help me find my mobile phone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, can you find my iphone in the house",find.phone.locate,fine_tuned_test_predictions.csv
"help me out, track down my android phone in the house",find.phone.locate,fine_tuned_test_predictions.csv
"hey, i can't find my android phone nearby",find.phone.locate,fine_tuned_test_predictions.csv
my mobile phone is missing,find.phone.locate,fine_tuned_test_predictions.csv
hey can you help me find my android in my car,find.phone.locate,fine_tuned_test_predictions.csv
where is my mobile phone in the living room,find.phone.locate,fine_tuned_test_predictions.csv
hey can you i misplaced my phone,find.phone.locate,fine_tuned_test_predictions.csv
hey can you can you find my cellphone at home,find.phone.locate,fine_tuned_test_predictions.csv
could you find my handset around here,find.phone.locate,fine_tuned_test_predictions.csv
hey can you track my mobile in my car,find.phone.locate,fine_tuned_test_predictions.csv
"quick, ring my handset at home",find.phone.locate,fine_tuned_test_predictions.csv
"hey, find my phone at home",find.phone.locate,fine_tuned_test_predictions.csv
hey can you locate my smartphone somewhere,find.phone.locate,fine_tuned_test_predictions.csv
"hey, i misplaced my mobile at home",find.phone.locate,fine_tuned_test_predictions.csv
discover telephone,find.phone.locate,fine_tuned_test_predictions.csv
can you locate my mobile in the house,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, i lost my cell phone somewhere",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, i lost my cell phone",find.phone.locate,fine_tuned_test_predictions.csv
"hey, can you find my mobile phone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
hey can you i lost my mobile phone,find.phone.locate,fine_tuned_test_predictions.csv
could you find my smartphone in the house,find.phone.locate,fine_tuned_test_predictions.csv
"i need help, track my telephone at home",find.phone.locate,fine_tuned_test_predictions.csv
find my device,find.phone.locate,fine_tuned_test_predictions.csv
"quick, help me locate my mobile in the living room",find.phone.locate,fine_tuned_test_predictions.csv
where is my phone,find.phone.locate,v4_short_commands
"hey, where did i leave my handset around here",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, where did i leave my android phone at home",find.phone.locate,fine_tuned_test_predictions.csv
"hey, i lost my telephone around here",find.phone.locate,fine_tuned_test_predictions.csv
"hey, can you find my telephone nearby",find.phone.locate,fine_tuned_test_predictions.csv
"quick, ring my android phone nearby",find.phone.locate,fine_tuned_test_predictions.csv
"help me out, search for my cell phone in the kitchen",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, help me find my handset somewhere",find.phone.locate,fine_tuned_test_predictions.csv
track my phone somewhere,find.phone.locate,fine_tuned_test_predictions.csv
"quick, i lost my android phone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
hey can you search for my mobile phone in the kitchen,find.phone.locate,fine_tuned_test_predictions.csv
"hey, i lost my android at home",find.phone.locate,fine_tuned_test_predictions.csv
find my android in the kitchen,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, search for my mobile at home",find.phone.locate,fine_tuned_test_predictions.csv
"i need help, track my smartphone around here",find.phone.locate,fine_tuned_test_predictions.csv
hey can you track my android in the living room,find.phone.locate,fine_tuned_test_predictions.csv
"hey, where's my mobile phone nearby",find.phone.locate,fine_tuned_test_predictions.csv
could you track my handset somewhere,find.phone.locate,fine_tuned_test_predictions.csv
please track my android phone in this room,find.phone.locate,fine_tuned_test_predictions.csv
"hey, can you find my phone somewhere",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, i misplaced my android phone",find.phone.locate,fine_tuned_test_predictions.csv
"quick, track down my smartphone somewhere",find.phone.locate,fine_tuned_test_predictions.csv
"hey, i lost my handset in the kitchen",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, my mobile is missing in this room",find.phone.locate,fine_tuned_test_predictions.csv
"quick, ring my mobile phone",find.phone.locate,fine_tuned_test_predictions.csv
could you search for my android at home,find.phone.locate,fine_tuned_test_predictions.csv
hey can you find my cell phone around here,find.phone.locate,fine_tuned_test_predictions.csv
"help me out, track down my android in the kitchen",find.phone.locate,fine_tuned_test_predictions.csv
help me locate my iphone in this room,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, help me find my phone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
please search for my handset somewhere,find.phone.locate,fine_tuned_test_predictions.csv
"i need help, locate my telephone nearby",find.phone.locate,fine_tuned_test_predictions.csv
ring my android in the kitchen,find.phone.locate,fine_tuned_test_predictions.csv
please find my handset in the house,find.phone.locate,fine_tuned_test_predictions.csv
"i need help, find my cellphone around here",find.phone.locate,fine_tuned_test_predictions.csv
can you track down my mobile at home,find.phone.locate,fine_tuned_test_predictions.csv
"hey, search for my android in the kitchen",find.phone.locate,fine_tuned_test_predictions.csv
hey can you can you find my iphone in this room,find.phone.locate,fine_tuned_test_predictions.csv
find my phone,find.phone.locate,v4_short_commands
misplaced telephone,find.phone.locate,fine_tuned_test_predictions.csv
where's my handset in my car,find.phone.locate,fine_tuned_test_predictions.csv
"quick, i lost my android in my car",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, ring my cell phone at home",find.phone.locate,fine_tuned_test_predictions.csv
hey can you find my smartphone around here,find.phone.locate,fine_tuned_test_predictions.csv
hey can you i misplaced my mobile phone in the living room,find.phone.locate,fine_tuned_test_predictions.csv
"quick, track down my android in the kitchen",find.phone.locate,fine_tuned_test_predictions.csv
please track down my smartphone in the living room,find.phone.locate,fine_tuned_test_predictions.csv
can you track my mobile in the living room,find.phone.locate,fine_tuned_test_predictions.csv
can you lost iphone,find.phone.locate,fine_tuned_test_predictions.csv
"hey, my phone is missing somewhere",find.phone.locate,fine_tuned_test_predictions.csv
i lost my phone make it sound,find.phone.locate,fine_tuned_test_predictions.csv
hey can you ring my cellphone at home,find.phone.locate,fine_tuned_test_predictions.csv
"help me out, can you find my android phone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, i misplaced my iphone nearby",find.phone.locate,fine_tuned_test_predictions.csv
"quick, where's my iphone somewhere",find.phone.locate,fine_tuned_test_predictions.csv
can you find my handset in the house,find.phone.locate,fine_tuned_test_predictions.csv
where's my cell phone in this room,find.phone.locate,fine_tuned_test_predictions.csv
"i need help, ring my android phone somewhere",find.phone.locate,fine_tuned_test_predictions.csv
can you track my mobile phone nearby,find.phone.locate,fine_tuned_test_predictions.csv
"quick, i lost my phone nearby",find.phone.locate,fine_tuned_test_predictions.csv
can you search phone,find.phone.locate,fine_tuned_test_predictions.csv
