text,intent,source
please set to worship program,Cmd.MemoryChange,reference_train
track my devices,Help_FindMyHearingAids,reference_train
what do my aids do when i've fallen?,Help_FallAlert,reference_train
how do i insert my right hearing aid?,Help_InsertDevice,reference_train
please set program to tinnitus,Cmd.MemoryChange,reference_train
help with changing memories,Help_ChangingMemories,reference_train
what is thrive transcribe,Help_Transcribe,reference_train
how do i add or remove a program,Help_MemoryOptions,reference_train
turn off my right aid,Cmd.VolumeMute,reference_train
track my stroll,Cmd.ActivityWalk,reference_train
can you switch program to speech,Cmd.MemoryChange,reference_train
set to 80% volume,Cmd.VolumeIncrease,reference_train
how do i unpair my tv streamer?,Help_Accessories,reference_train
please turn down the loudness on my aids,Cmd.VolumeDecrease,reference_train
please switch program to noise,Cmd.MemoryChange,reference_train
okay send a message,Cmd.SendMessage,reference_train
guide me through pairing,Help_Pairing,reference_train
how can i use my voice to control thrive,Help_VoiceAssistant,reference_train
start a bike workout,Cmd.ActivityCycle,reference_train
can you mute the aids,Cmd.VolumeMute,reference_train
can you go to outdoors,Cmd.MemoryChange,reference_train
intelligent voice help,Help_IntelliVoice,reference_train
can you isn't the charge for electricity similar to the charge for gasoline,Default Fallback Intent,reference_train
how do i turn up the loudness in just the left side?,Help_Volume,reference_train
tell me about edge mode,Help_EdgeMode,reference_train
translate them into my language,Cmd.TranslationStart,reference_train
please go to hell,Default Fallback Intent,reference_train
outdoors setting,Cmd.MemoryChange,reference_train
log my exercise,Cmd.ActivityExercise,reference_train
can you change setting to four,Cmd.MemoryChange,reference_train
save my walk,Cmd.ActivityWalk,reference_train
can you checking that you're on,Default Fallback Intent,reference_train
can you search genesis,Default Fallback Intent,reference_train
i'm interested in my location,Default Fallback Intent,reference_train
please change to meeting program,Cmd.MemoryChange,reference_train
message my brother an update,Cmd.SendMessage,reference_train
how's your day going,Default Fallback Intent,reference_train
can you increase volume,Cmd.VolumeIncrease,reference_train
can you battery level,Cmd.BatteryLevel,reference_train
can you hi there i don't,Default Fallback Intent,reference_train
can you master setting,Cmd.MemoryChange,reference_train
switch to noise memory,Cmd.MemoryChange,reference_train
sup,Default Fallback Intent,reference_train
please remind me to pick up my prescription on monday at 5 p.m.,reminders.add,reference_train
where do i change loudness,Help_Volume,reference_train
add reminder,reminders.add,reference_train
how can i find out what time it is,Default Fallback Intent,reference_train
what's wrong with my right hearing aid,Help_SelfCheck,reference_train
can you i need help pairing my hearing aid to the phone,Help_Pairing,reference_train
i need help,Default Fallback Intent,reference_train
please listen to the presenter,Cmd.StreamingStart,reference_train
can you sorry i didn't give you a kiss,Default Fallback Intent,reference_train
remember to watch,reminders.add,reference_train
how do i add the car program?,Help_DeviceSettings,reference_train
set to kitchen memory,Cmd.MemoryChange,reference_train
can you reduce volume,Cmd.VolumeDecrease,reference_train
change to television,Cmd.MemoryChange,reference_train
please i need help with pairing the aids,Help_Pairing,reference_train
i am heading outdoors switch my program,Cmd.MemoryChange,reference_train
connect to the streamer,Cmd.StreamingStart,reference_train
can you remind me to buy movie tickets for friday evening,reminders.add,reference_train
mark last reminder complete,reminders.complete,reference_train
appreciate it,Default Fallback Intent,reference_train
can you remind me to charge my phone everyday at 11:00 p.m.,reminders.add,reference_train
can you link drive to hearing aid,Help_Pairing,reference_train
i need help pairing the hearing aids to my phone,Help_Pairing,reference_train
what is the bi-cros control?,Help_WiCROS,reference_train
can i track heart rate during exercise,Help_HeartRate,reference_train
make the sound higher,Cmd.VolumeIncrease,reference_train
how do you charge my battery?,Help_Battery,reference_train
can my hearing aids use intelligent voice,Help_IntelliVoice,reference_train
volume up left aid,Cmd.VolumeIncrease,reference_train
what does shared listening do,Help_HearShare,reference_train
remind me to book a parking spot for my carnival cruise,reminders.add,reference_train
volume louder,Cmd.VolumeIncrease,reference_train
guide me on using reminders,Help_Reminder,reference_train
set memory to theater,Cmd.MemoryChange,reference_train
what are stock options,Default Fallback Intent,reference_train
can i change my preferences?,Help_DeviceSettings,reference_train
how do i delete a program,Help_MemoryOptions,reference_train
turn on bluetooth,Help_Pairing,reference_train
send word to my family,Cmd.SendMessage,reference_train
please decrease the left hearing aid,Cmd.VolumeDecrease,reference_train
why do my aids sound muffled,Help_DeviceSettings,reference_train
can you reminder user guide,Help_Reminder,reference_train
please i need help pairing the hearing aids to my phone,Help_Pairing,reference_train
can you set memory to restaurant,Cmd.MemoryChange,reference_train
is real time translation available,Help_Translate,reference_train
how do i delete memories,Help_MemoryOptions,reference_train
pairing my hearing aids on the phone,Help_Pairing,reference_train
please set memory to golf,Cmd.MemoryChange,reference_train
turn off the volume,Cmd.VolumeMute,reference_train
change program to mask,Cmd.MemoryChange,reference_train
please set up a reminder,reminders.add,reference_train
i wish i could wake up,Default Fallback Intent,reference_train
stream the television audio,Cmd.StreamingStart,reference_train
how do i make the aid softer?,Help_Volume,reference_train
remember how to do it,Default Fallback Intent,reference_train
reminder done.,reminders.complete,reference_train
i want direct audio,Cmd.StreamingStart,reference_train
can you switch setting to four,Cmd.MemoryChange,reference_train
adjusted with my phone,Default Fallback Intent,reference_train
can you help me with transcribe,Help_Transcribe,reference_train
the weather outside today,Default Fallback Intent,reference_train
write out what folks are saying,Cmd.TranscribeStart,reference_train
please set reminder about dog walking repeat it everyday at 9 a.m.,reminders.add,reference_train
can you help i fallen and i can't get up,Help_FallAlert,reference_train
how do i adjust my loudness of the tinnitus masker in the aid?,Help_Tinnitus,reference_train
can you complete reminder.,reminders.complete,reference_train
turn up the volume in my right hearing aid,Cmd.VolumeIncrease,reference_train
can you connect me to my audiologist,Help_RemoteProgramming,reference_train
can you pub program,Cmd.MemoryChange,reference_train
please reduce the volume,Cmd.VolumeDecrease,reference_train
can you help with changing programs on my hearing aids,Help_ChangingMemories,reference_train
do i need to remove the battery at night,Help_Battery,reference_train
please make a reminder,reminders.add,reference_train
does it notify family if i take a tumble,Help_FallAlert,reference_train
where is my model number,Help_DeviceSettings,reference_train
"dr. dee 74% increase over february of last year. yes, the bike teams still not calling it a crisis.",Default Fallback Intent,reference_train
can you find iphone,Cmd.FindMyPhone,reference_train
can you switch program to mask,Cmd.MemoryChange,reference_train
how do i change the battery,Help_Battery,reference_train
let me leave a note,Cmd.SendMessage,reference_train
set program to tinnitus,Cmd.MemoryChange,reference_train
can you set memory to quiet,Cmd.MemoryChange,reference_train
what messages did people send me,Cmd.ListenMessage,reference_train
start transcribing this,Cmd.TranscribeStart,reference_train
how will i know when the audiologist adjusted the aid?,Help_RemoteProgramming,reference_train
switch memory to theater,Cmd.MemoryChange,reference_train
please set to speech memory,Cmd.MemoryChange,reference_train
can you turn up volume,Cmd.VolumeIncrease,reference_train
please set memory to work,Cmd.MemoryChange,reference_train
please set reminder to take medicine at 1 p.m.,reminders.add,reference_train
can you switch to quiet,Cmd.MemoryChange,reference_train
switch to theater memory,Cmd.MemoryChange,reference_train
connect audio to hearing aids,Cmd.StreamingStart,reference_train
good night,Default Fallback Intent,reference_train
make sound quieter,Cmd.VolumeDecrease,reference_train
can you the score of the minnesota twins game,Default Fallback Intent,reference_train
thrive assistant help,Help_VoiceAssistant,reference_train
set to theater program,Cmd.MemoryChange,reference_train
new reminder please,reminders.add,reference_train
can you help with white noise adjustment,Help_Tinnitus,reference_train
please computer turn off dylan's lamp,Default Fallback Intent,reference_train
i want my aids making sound again,Cmd.VolumeUnmute,reference_train
please am i close enough to the car,Default Fallback Intent,reference_train
