text,expected_scope,scope_probability
explain how to update a reminder notification,IN_DOMAIN,0.9016586740261534
help me turn off an alarm,IN_DOMAIN,0.9342190501555204
how can i reschedule my reminders,IN_DOMAIN,0.9565669953493244
help me rename a reminder notification,IN_DOMAIN,0.9292232235886543
what's the way to rename my reminder settings,IN_DOMAIN,0.9541053417364135
how do i create my reminder settings,IN_DOMAIN,0.975712993148363
where do i go to pause my reminder settings,IN_DOMAIN,0.9642514440131726
walk me through how to turn off a reminder in this app,IN_DOMAIN,0.975050648379989
show me how to clear the reminder feature,IN_DOMAIN,0.9716378314747891
is it possible to check a daily reminder,IN_DOMAIN,0.9373911883184919
"one thing, how do i snooze a reminder",IN_DOMAIN,0.9120989465840135
walk me through how to turn off a task reminder,IN_DOMAIN,0.9909894840989012
how can i disable reminders on my hearing aids,IN_DOMAIN,0.9939936518670861
can you show me how to reschedule a reminder notification,IN_DOMAIN,0.9027033103222325
where do i go to set a reminder in this app,IN_DOMAIN,0.9784952149998473
i want to know how to create my reminder settings,IN_DOMAIN,0.9550881316232783
explain how to customize my reminders,IN_DOMAIN,0.9208229865749729
how does one check a task reminder,IN_DOMAIN,0.9714543313676031
how does one resume reminders,IN_DOMAIN,0.9336116885176178
i want to know how do reminders work,IN_DOMAIN,0.7588370578413359
how do i set up an alarm,IN_DOMAIN,0.9251273464456795
is there a way to change my reminder settings,IN_DOMAIN,0.9819713901833442
help me edit reminders,IN_DOMAIN,0.9535109518644588
can i remove an alarm,IN_DOMAIN,0.8922520588855112
"one thing, how do i view my reminders",IN_DOMAIN,0.9647413918820686
explain how to edit the reminder feature,IN_DOMAIN,0.9432007128428214
show me how to change my reminder settings,IN_DOMAIN,0.981047434164001
"just wondering, can i set reminders on my hearing aids",IN_DOMAIN,0.9971609238152614
help me cancel a reminder on my phone,IN_DOMAIN,0.9901515286273502
how does one customize my reminder settings,IN_DOMAIN,0.9487192458002954
help me adjust a reminder,IN_DOMAIN,0.9132530941614436
i'd like to understand how many reminders can i set,IN_DOMAIN,0.9662055674850948
can you show me how to set reminders,IN_DOMAIN,0.976752448544315
how can i adjust a task reminder,IN_DOMAIN,0.9575572312642427
tell me how to manage my reminders,IN_DOMAIN,0.9190774172228479
how does one check my reminders,IN_DOMAIN,0.9703696160922762
show me how to change a reminder on my phone,IN_DOMAIN,0.9947435007443145
explain how to duplicate a reminder notification,IN_DOMAIN,0.9074483939123981
tell me how to update a reminder,IN_DOMAIN,0.8890080429935303
how do i unmute a reminder notification,IN_DOMAIN,0.9535655820743777
tell me how to manage a recurring reminder,IN_DOMAIN,0.8634907743581937
i need help understanding how does the reminder feature work,IN_DOMAIN,0.895976380572941
explain how to check my reminder settings,IN_DOMAIN,0.9566665977979633
"hey, how do i create a reminder",IN_DOMAIN,0.9786580885929481
"one thing, what is the reminder feature for",IN_DOMAIN,0.8945557628242629
explain how to edit reminders,IN_DOMAIN,0.9130967245465245
where do i go to clear reminders,IN_DOMAIN,0.9809659984616947
help with reminders,IN_DOMAIN,0.9371831868596131
is there a way to view a daily reminder,IN_DOMAIN,0.9260354032008221
can you tell me how do i create a reminder,IN_DOMAIN,0.7967906938805902
tell me how to clear a reminder notification,IN_DOMAIN,0.9279068413239211
is it possible to enable a reminder on my phone,IN_DOMAIN,0.9823347714151461
help me remove a reminder on my phone,IN_DOMAIN,0.992083124698346
"i was wondering, can i set a recurring reminder",IN_DOMAIN,0.9399122460698615
how do i adjust a task reminder,IN_DOMAIN,0.9451942300419636
i need help understanding how do i use reminders,IN_DOMAIN,0.8423185693620959
can you show me how to duplicate reminders,IN_DOMAIN,0.9154415465232899
is there a way to check reminders,IN_DOMAIN,0.9532475530604895
is it possible to mute my reminder settings,IN_DOMAIN,0.9771556600107215
is it possible to create reminders,IN_DOMAIN,0.9469354048964038
how do i change a daily reminder,IN_DOMAIN,0.9546740562837184
is it possible to personalize a reminder notification,IN_DOMAIN,0.9043634429099674
can i personalize a medication reminder,IN_DOMAIN,0.9247945654493516
how do i repeat a medication reminder,IN_DOMAIN,0.9117443215353251
i want to know how to mute a daily reminder,IN_DOMAIN,0.9185132689364751
"hey, can i set a recurring reminder",IN_DOMAIN,0.992280739973016
can i customize the reminder feature,IN_DOMAIN,0.9578830415798958
can i change a task reminder,IN_DOMAIN,0.9930467320702026
is there a way to create an alarm,IN_DOMAIN,0.8515304344997653
show me how to delete the reminder feature,IN_DOMAIN,0.9525364616439762
explain how to disable a reminder,IN_DOMAIN,0.8789798095515146
tell me how to enable an alarm,IN_DOMAIN,0.7077166757714517
how does one reschedule my reminders,IN_DOMAIN,0.9502606323286563
can i unmute my reminders,IN_DOMAIN,0.9955515201361166
"hey, could you please mark my alarm as done",IN_DOMAIN,0.9568706501767283
i'd like to close out my reminder,IN_DOMAIN,0.9971080454199347
please mark last reminder complete,IN_DOMAIN,0.9518093020588301
please dismiss the reminder,IN_DOMAIN,0.9657410444154483
i want to check off my alarm,IN_DOMAIN,0.9647612904840146
go ahead and clear my reminder,IN_DOMAIN,0.9895249541713969
i'd like to mark my last reminder done,IN_DOMAIN,0.9953921829066096
help me dismiss the task,IN_DOMAIN,0.7910400915297238
i need you to mark my alarm finished,IN_DOMAIN,0.9518405116875412
let's complete this reminder,IN_DOMAIN,0.9769171452115499
close out that reminder,IN_DOMAIN,0.976764373800334
"hey, could you please mark my alarm finished",IN_DOMAIN,0.9353935268931601
help me close out this task,IN_DOMAIN,0.7804389128065462
complete my latest reminder,IN_DOMAIN,0.9860293560078212
would you please mark my latest reminder done,IN_DOMAIN,0.9865149457968685
could you clear the alarm,IN_DOMAIN,0.8899902088581935
help me check off that reminder,IN_DOMAIN,0.9593206797167292
please mark my alarm as complete,IN_DOMAIN,0.9247677193950756
i'd like you to complete my alarm,IN_DOMAIN,0.9834433149291985
would you finish my last reminder,IN_DOMAIN,0.9871683627679854
i would like to complete my last reminder,IN_DOMAIN,0.9944706990489028
kindly check off the task,IN_DOMAIN,0.9403258322453824
could you cross off my latest reminder,IN_DOMAIN,0.9808398285021394
quickly mark this reminder finished,IN_DOMAIN,0.9674486805368283
i need to mark my last reminder as done,IN_DOMAIN,0.989016687720808
latest reminder done.,IN_DOMAIN,0.9563304737960642
"hey, mark the reminder as done",IN_DOMAIN,0.9944268708707681
let's mark the alarm as complete,IN_DOMAIN,0.9450412565414434
would you mark this task finished,IN_DOMAIN,0.8626963908322327
i want to mark my reminder as complete,IN_DOMAIN,0.9916667399283562
i want to clear the task,IN_DOMAIN,0.8864704955460495
"hey, could you please mark my reminder done",IN_DOMAIN,0.9923805736963603
i need you to clear my alarm,IN_DOMAIN,0.9680635360821465
just complete my latest reminder,IN_DOMAIN,0.9835652175107004
please dismiss my reminder,IN_DOMAIN,0.977968614067936
can you finish the alarm,IN_DOMAIN,0.8953118790509504
just mark my task done,IN_DOMAIN,0.937838401349607
"hey, could you please mark my medication reminder as complete",IN_DOMAIN,0.9870087285203496
"hey, could you please complete that reminder",IN_DOMAIN,0.965987256786197
quickly cross off the task,IN_DOMAIN,0.9402927814821153
kindly check my last reminder off my list,IN_DOMAIN,0.9907298869565152
can you clear the task,IN_DOMAIN,0.881912961243722
i want to check this reminder off my list,IN_DOMAIN,0.9875426717572552
quickly complete my active reminder,IN_DOMAIN,0.9858431405890689
could you complete my task,IN_DOMAIN,0.8920937348224814
would you complete my reminder,IN_DOMAIN,0.9957983382824648
please finish my reminder.,IN_DOMAIN,0.958301755612644
mark this reminder finished,IN_DOMAIN,0.9628497048728127
could you please mark my active reminder as done,IN_DOMAIN,0.974628387927597
can you please finish this reminder,IN_DOMAIN,0.949992104277799
i want you to clear my current reminder,IN_DOMAIN,0.9858680181467131
i need to cross off my reminder,IN_DOMAIN,0.9948035123236099
i'd like you to check my medication reminder off my list,IN_DOMAIN,0.9954707038591919
kindly check off my latest reminder,IN_DOMAIN,0.9891217582895411
reminder completed.,IN_DOMAIN,0.95827942993183
could you please check the alarm off my list,IN_DOMAIN,0.9245434894427047
let's mark my medication reminder as complete,IN_DOMAIN,0.9888273185454299
let's mark my last reminder as done,IN_DOMAIN,0.989539613470874
i'd like you to dismiss my last reminder,IN_DOMAIN,0.9921621798241763
i want to finish the alarm,IN_DOMAIN,0.8968558935077974
can you please cross off this reminder,IN_DOMAIN,0.971411823691811
hey can you mark the alarm as complete,IN_DOMAIN,0.9592255079733074
i need you to check off my medication reminder,IN_DOMAIN,0.9931198995636513
i'd like you to check this reminder off my list,IN_DOMAIN,0.9947277299181042
go ahead and dismiss my latest reminder,IN_DOMAIN,0.9746106836346524
"hey, close out the task",IN_DOMAIN,0.9445529817976239
could you please close out the alarm,IN_DOMAIN,0.8823506596088311
i'd like to mark this task as done,IN_DOMAIN,0.9417730056089588
can you please cross off my alarm,IN_DOMAIN,0.94749743341876
please mark my reminder done,IN_DOMAIN,0.9904103317491957
would you complete my last reminder,IN_DOMAIN,0.9908217522683399
i'm trying to cross off my active reminder,IN_DOMAIN,0.9914537516231209
could you mark my last reminder as done,IN_DOMAIN,0.984042138102385
can you close out this reminder,IN_DOMAIN,0.9791488055823069
let's cross off this task,IN_DOMAIN,0.8911222537365568
just mark my active reminder finished,IN_DOMAIN,0.9774297634169602
i need you to check this reminder off my list,IN_DOMAIN,0.9910875225707143
hey can you mark my active reminder done,IN_DOMAIN,0.991368261831801
hey can you mark that reminder as done,IN_DOMAIN,0.9846464080120544
can you check this reminder off my list,IN_DOMAIN,0.9870365237893058
quickly mark my reminder as done,IN_DOMAIN,0.9939519126617447
i'm trying to mark this task finished,IN_DOMAIN,0.8985257186100724
i'd like to finish my last reminder,IN_DOMAIN,0.9926372974623514
i'm trying to mark my last reminder as done,IN_DOMAIN,0.9922000101519645
i want to mark my latest reminder as complete,IN_DOMAIN,0.9831192369299563
check this task off my list,IN_DOMAIN,0.9131262918833919
check off my reminder,IN_DOMAIN,0.9974402799959513
hey can you check my active reminder off my list,IN_DOMAIN,0.9910135106011475
quickly check my current reminder off my list,IN_DOMAIN,0.9876941053147852
i'm trying to mark my latest reminder finished,IN_DOMAIN,0.9851989013853417
i need you to dismiss my latest reminder,IN_DOMAIN,0.9839393182836824
i would like to mark this reminder as done,IN_DOMAIN,0.9921228748873423
i'm trying to complete my active reminder,IN_DOMAIN,0.989729932896388
hey can you mark my current reminder done,IN_DOMAIN,0.99037694140183
i'd like you to clear my current reminder,IN_DOMAIN,0.9929808263972102
could you please cross off that reminder,IN_DOMAIN,0.9533333774079382
can you mark my last reminder as complete,IN_DOMAIN,0.9862593483342945
i would like to check off the alarm,IN_DOMAIN,0.9813427352092828
i want to finish my reminder,IN_DOMAIN,0.9905829198927788
i'd like you to mark my current reminder as done,IN_DOMAIN,0.9933010477070557
i'm trying to close out my active reminder,IN_DOMAIN,0.9902786764426837
i want to clear my alarm,IN_DOMAIN,0.952384711062753
please mark my current reminder finished,IN_DOMAIN,0.9569627946702918
could you please cross off the reminder,IN_DOMAIN,0.9805606987789452
i would like to complete that reminder,IN_DOMAIN,0.9889289886327418
go ahead and complete the task,IN_DOMAIN,0.884945869875472
let's check this reminder off my list,IN_DOMAIN,0.9885166684622767
"hey, check the reminder off my list",IN_DOMAIN,0.9962684051760862
i need to close out this task,IN_DOMAIN,0.8626062850693064
i need to finish the task,IN_DOMAIN,0.8612962083870105
that reminder is done remove it,IN_DOMAIN,0.9309591377388895
i'd like to dismiss this task,IN_DOMAIN,0.9250186138605965
would you mark my medication reminder as done,IN_DOMAIN,0.9921136608937275
could you please mark the alarm as complete,IN_DOMAIN,0.8883110770683246
please check the alarm off my list,IN_DOMAIN,0.9263154059031565
could you mark my active reminder as complete,IN_DOMAIN,0.9785629788964817
just clear the alarm,IN_DOMAIN,0.9296174511504787
could you finish my current reminder,IN_DOMAIN,0.9663270243087808
kindly cross off my active reminder,IN_DOMAIN,0.9888701354893665
just cross off that reminder,IN_DOMAIN,0.9772654747121137
let's mark the task as complete,IN_DOMAIN,0.9197841002236098
mark my alarm as done,IN_DOMAIN,0.9651999737196824
i'm trying to mark this task as complete,IN_DOMAIN,0.9246392314439199
i want you to check off my current reminder,IN_DOMAIN,0.9889665025557399
can you finish the reminder,IN_DOMAIN,0.9854312132738945
kindly complete the reminder,IN_DOMAIN,0.9893727252590593
quickly close out the alarm,IN_DOMAIN,0.9515413847579165
"hey, mark the alarm finished",IN_DOMAIN,0.9351393599846947
i'd like you to check off my latest reminder,IN_DOMAIN,0.9949294252331231
i want you to mark my alarm as done,IN_DOMAIN,0.9675279950819525
i want you to clear this reminder,IN_DOMAIN,0.982448621545719
could you please cross off my current reminder,IN_DOMAIN,0.9733917314251914
i'd like you to mark my reminder as complete,IN_DOMAIN,0.996617591142724
would you mark this reminder as done,IN_DOMAIN,0.9865349579575714
help me check off my current reminder,IN_DOMAIN,0.974707723785868
just dismiss the reminder,IN_DOMAIN,0.9830772112273
please mark the reminder as complete,IN_DOMAIN,0.9764711155951238
i need to close out my latest reminder,IN_DOMAIN,0.9848514867732088
kindly close out this task,IN_DOMAIN,0.9029000070591009
just mark the alarm as done,IN_DOMAIN,0.9422652725898046
quickly cross off my alarm,IN_DOMAIN,0.9716314104130143
can you complete this reminder.,IN_DOMAIN,0.9513946845306708
hey can you mark my alarm as done,IN_DOMAIN,0.9762416941954629
would you mark the task finished,IN_DOMAIN,0.904679315035858
quickly dismiss the task,IN_DOMAIN,0.906319760090199
would you please mark this reminder finished,IN_DOMAIN,0.9656800848663526
i need you to mark my last reminder as done,IN_DOMAIN,0.9914103235739011
could you mark my current reminder as complete,IN_DOMAIN,0.9765504356078121
i need you to check that reminder off my list,IN_DOMAIN,0.9890015916153893
i'd like you to check off the task,IN_DOMAIN,0.9727838519545281
would you please check off my medication reminder,IN_DOMAIN,0.990104288373019
